编号,片段名,文本,语言,中文,label,音频路径,answer
55281,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_28_32,200_00_28_34,320.wav",
55282,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_28_34,960_00_28_39,160.wav",
55283,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_28_34,960_00_28_39,160.wav",
55284,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_28_48,480_00_28_49,720.wav",
55285,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_28_48,480_00_28_49,720.wav",
55286,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_24,240_00_29_26,080.wav",
55287,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_24,240_00_29_26,080.wav",
55288,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_39,080_00_29_43,040.wav",
55289,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_39,080_00_29_43,040.wav",
55290,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_43,120_00_29_43,960.wav",
55291,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_43,120_00_29_43,960_chinesetts.wav",
55292,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_44,080_00_29_51,120.wav",
55293,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_44,080_00_29_51,120.wav",
55294,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_52,800_00_29_54,000.wav",
55295,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_52,800_00_29_54,000.wav",
55296,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_54,320_00_29_55,200.wav",
55297,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_54,320_00_29_55,200.wav",
55298,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_55,240_00_29_56,120.wav",
55299,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_55,240_00_29_56,120.wav",
55300,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_56,400_00_29_57,360_chinesetts.wav",
55301,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_56,400_00_29_57,360_chinesetts.wav",
55302,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_57,400_00_29_58,920.wav",
55303,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_29_57,400_00_29_58,920.wav",
55304,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_30_04,920_00_30_06,120.wav",
55305,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_30_04,920_00_30_06,120.wav",
55306,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_30_06,920_00_30_08,000.wav",
55307,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_30_06,920_00_30_08,000.wav",
55308,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_30_09,280_00_30_10,040_chinesetts.wav",
55309,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_30_09,280_00_30_10,040_chinesetts.wav",
55310,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_02,320_00_31_04,760.wav",
55311,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_02,320_00_31_04,760.wav",
55312,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_05,560_00_31_11,680.wav",
55313,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_05,560_00_31_11,680.wav",
55314,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_12,280_00_31_17,520.wav",
55315,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_12,280_00_31_17,520.wav",
55316,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_18,400_00_31_23,080.wav",
55317,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_18,400_00_31_23,080.wav",
55318,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_26,560_00_31_29,680.wav",
55319,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_26,560_00_31_29,680.wav",
55320,电视剧5 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_32,120_00_31_35,200.wav",
55321,电视剧5 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP12/电视剧5 EP12_00_31_32,120_00_31_35,200.wav",
55322,电视剧5 EP13,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_01_54,520_00_01_59,320.wav",
55323,电视剧5 EP13,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_01_54,520_00_01_59,320.wav",
55324,电视剧5 EP13,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_01_59,680_00_02_01,280.wav",
55325,电视剧5 EP13,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_01_59,680_00_02_01,280.wav",
55326,电视剧5 EP13,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_02,000_00_02_03,640.wav",
55327,电视剧5 EP13,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_02,000_00_02_03,640.wav",
55328,电视剧5 EP13,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_05,800_00_02_06,920.wav",
55329,电视剧5 EP13,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_05,800_00_02_06,920.wav",
55330,电视剧5 EP13,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_07,400_00_02_08,240.wav",
55331,电视剧5 EP13,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_07,400_00_02_08,240.wav",
55332,电视剧5 EP13,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_08,840_00_02_09,840.wav",
55333,电视剧5 EP13,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_08,840_00_02_09,840.wav",
55334,电视剧5 EP13,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_10,640_00_02_14,600.wav",
55335,电视剧5 EP13,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_10,640_00_02_14,600.wav",
55336,电视剧5 EP13,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_15,600_00_02_23,200.wav",
55337,电视剧5 EP13,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_15,600_00_02_23,200.wav",
55338,电视剧5 EP13,,英语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_23,840_00_02_28,520.wav",
55339,电视剧5 EP13,,泰语,,测试集a,"/alg_2025_audios_final/电视剧5 EP13/电视剧5 EP13_00_02_23,840_00_02_28,520.wav",
55340,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_04,759_00_04_07,479.wav",
55341,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_04,759_00_04_07,479.wav",
55342,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_07,919_00_04_11,560.wav",
55343,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_07,919_00_04_11,560.wav",
55344,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_11,720_00_04_13,000.wav",
55345,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_11,720_00_04_13,000.wav",
55346,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_13,319_00_04_14,000.wav",
55347,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_13,319_00_04_14,000.wav",
55348,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_14,599_00_04_16,039.wav",
55349,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_14,599_00_04_16,039.wav",
55350,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_16,599_00_04_17,560_chinesetts.wav",
55351,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_16,599_00_04_17,560_chinesetts.wav",
55352,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_17,840_00_04_19,079.wav",
55353,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_17,840_00_04_19,079.wav",
55354,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_19,599_00_04_20,479.wav",
55355,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_19,599_00_04_20,479.wav",
55356,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_25,199_00_04_26,199.wav",
55357,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_25,199_00_04_26,199.wav",
55358,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_26,440_00_04_27,599.wav",
55359,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_26,440_00_04_27,599.wav",
55360,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_33,400_00_04_34,679.wav",
55361,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_33,400_00_04_34,679.wav",
55362,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_35,080_00_04_37,919.wav",
55363,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_35,080_00_04_37,919.wav",
55364,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_37,919_00_04_39,039.wav",
55365,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_37,919_00_04_39,039.wav",
55366,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_40,200_00_04_42,320.wav",
55367,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_40,200_00_04_42,320.wav",
55368,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_46,760_00_04_52,039.wav",
55369,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_46,760_00_04_52,039.wav",
55370,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_52,160_00_04_53,320.wav",
55371,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_52,160_00_04_53,320.wav",
55372,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_55,760_00_04_56,400.wav",
55373,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_04_55,760_00_04_56,400.wav",
55374,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_09,200_00_05_12,119.wav",
55375,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_09,200_00_05_12,119.wav",
55376,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_12,119_00_05_13,960.wav",
55377,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_12,119_00_05_13,960.wav",
55378,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_14,479_00_05_16,239.wav",
55379,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_14,479_00_05_16,239.wav",
55380,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_20,799_00_05_22,359.wav",
55381,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_20,799_00_05_22,359.wav",
55382,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_22,479_00_05_23,439.wav",
55383,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_22,479_00_05_23,439.wav",
55384,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_26,280_00_05_27,280.wav",
55385,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_26,280_00_05_27,280.wav",
55386,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_27,280_00_05_28,559.wav",
55387,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_27,280_00_05_28,559.wav",
55388,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_32,119_00_05_33,439.wav",
55389,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_32,119_00_05_33,439.wav",
55390,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_38,599_00_05_39,799.wav",
55391,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_38,599_00_05_39,799.wav",
55392,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_47,320_00_05_50,559.wav",
55393,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_47,320_00_05_50,559.wav",
55394,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_51,039_00_05_52,359.wav",
55395,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_51,039_00_05_52,359.wav",
55396,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_52,520_00_05_53,880.wav",
55397,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_52,520_00_05_53,880.wav",
55398,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_55,439_00_05_56,239.wav",
55399,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_55,439_00_05_56,239.wav",
55400,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_57,239_00_06_01,880.wav",
55401,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_05_57,239_00_06_01,880.wav",
55402,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_02,799_00_06_05,840.wav",
55403,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_02,799_00_06_05,840.wav",
55404,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_08,160_00_06_16,119.wav",
55405,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_08,160_00_06_16,119.wav",
55406,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_20,400_00_06_24,559.wav",
55407,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_20,400_00_06_24,559.wav",
55408,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_31,720_00_06_33,840.wav",
55409,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_31,720_00_06_33,840.wav",
55410,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_36,439_00_06_37,400.wav",
55411,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_36,439_00_06_37,400.wav",
55412,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_43,119_00_06_45,280.wav",
55413,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_43,119_00_06_45,280.wav",
55414,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_46,280_00_06_47,239.wav",
55415,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_46,280_00_06_47,239.wav",
55416,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_49,760_00_06_50,919.wav",
55417,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_06_49,760_00_06_50,919.wav",
55418,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_09,200_00_07_15,439.wav",
55419,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_09,200_00_07_15,439.wav",
55420,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_17,119_00_07_19,559.wav",
55421,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_17,119_00_07_19,559.wav",
55422,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_27,760_00_07_28,679.wav",
55423,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_27,760_00_07_28,679.wav",
55424,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_31,439_00_07_34,039.wav",
55425,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_31,439_00_07_34,039.wav",
55426,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_34,200_00_07_35,239.wav",
55427,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_34,200_00_07_35,239.wav",
55428,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_55,799_00_07_57,880.wav",
55429,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_55,799_00_07_57,880.wav",
55430,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_58,679_00_08_01,239.wav",
55431,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_07_58,679_00_08_01,239.wav",
55432,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_08_01,679_00_08_04,119.wav",
55433,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_08_01,679_00_08_04,119.wav",
55434,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_08_08,359_00_08_09,679.wav",
55435,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_08_08,359_00_08_09,679.wav",
55436,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_08_41,439_00_08_43,599.wav",
55437,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_08_41,439_00_08_43,599.wav",
55438,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_09_13,919_00_09_16,079.wav",
55439,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_09_13,919_00_09_16,079.wav",
55440,电视剧6 EP12,,英语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_09_16,679_00_09_17,839.wav",
55441,电视剧6 EP12,,泰语,,测试集a,"/alg_2025_audios_final/电视剧6 EP12/电视剧6 EP12_00_09_16,679_00_09_17,839.wav",
